Orchestration architecture,Orchestration algorithm,Edge devices count,Total tasks execution delay (s),Average execution delay (s),Total tasks waiting time (s),Average waiting time (s),Number of generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average CPU usage (%),Average CPU usage (Cloud) (%),Average CPU usage (Edge) (%),Average CPU usage (Mist) (%),Energy consumption of computing nodes (Wh),Average energy consumption (Wh/Computing node),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Data center),Mist energy consumption (Wh),Average Mist energy consumption (Wh/Device),WAN energy consumption (Wh), MAN energy consumption (Wh), LAN energy consumption (Wh),WiFi energy consumption (Wh), LTE energy consumption (Wh), Ethernet energy consumption (Wh),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
MIST_ONLY,TRADE_OFF,500,36552.55,0.6315,0,0,58000,6594,0,51284,0,122,0,0,0,0,0,58000,6594,12.524184615383886,0.0,12.524184615383886,2035.1799999999516,0.0,0.0,1300.0,1.4594,0,0,1.474,370.0024,0.7327,0,0,68.8889,17.2222,301.1135,0.6022,0,0,1.8497,1.8497,0,0,0,66.2628,99.1143,-1.0,[99.01662185185187- 99.01662185185187- 99.043010616- 99.04304423111112- 99.06918468444445- 99.00787336592593- 99.07712728266667- 99.04314814814815- 99.0175925925926- 99.06918468444445- 99.04314814814815- 99.01688164444444- 98.91805183407409- 99.0175925925926- 99.06918468444445- 99.04314814814815- 99.01688164444444- 99.04314814814815- 99.07722222222223- 99.03511061037038- 99.00979881481481- 99.07423370518521- 99.03511061037038- 99.07722222222223- 99.04314814814815- 99.01565111111113- 99.03511061037038- 99.07722222222223- 99.01688164444444- 99.01202794074074- 99.07722222222223- 98.87488188444445- 99.04314814814815- 99.0175925925926- 99.01662185185187- 99.04314814814815- 99.07722222222223- 99.04314814814815- 99.04314814814815- 99.0175925925926- 99.07722222222223- 99.04314814814815- 99.04314814814815- 99.043010616- 99.04314814814815- 99.04314814814815- 99.01688164444444- 99.00858431407408- 98.97781858133334- 99.03205359881481- 99.0749436728889- 99.06918468444445- 99.0270730725926- 99.00979881481481- 99.04314814814815- 99.07722222222223- 98.99492292148149- 99.00320421925926- 99.07722222222223- 99.04314814814815- 98.9341490874074- 99.01565111111113- 99.00151751703706- 99.04314814814815- 99.0175925925926- 99.04314814814815- 99.04314814814815- 99.0175925925926- 99.04314814814815- 99.04314814814815- 99.04067256948147- 99.07722222222223- 98.73774684444446- 99.01927929481484- 99.06914362577778- 99.06062087881482- 99.04314814814815- 99.04314814814815- 99.0407061845926- 99.07438301303705- 99.0427355517037- 99.04314814814815- 99.04314814814815- 99.03511061037038- 98.89722074074075- 99.04314814814815- 99.01662185185187- 98.86542259851852- 99.0175925925926- 99.01099799703705- 99.0772311997037- 99.00426201481481- 99.03535437037038- 99.01565111111113- 99.04314814814815- 99.03511061037038- 99.04314814814815- 99.00955505481483- 99.04314814814815- 99.07722222222223- 99.04304423111112- 99.04314814814815- 99.04314814814815- 99.04163529451853- 99.04314814814815- 99.06114714666667- 99.01816242962964- 99.07722222222223- 99.04314814814815- 99.04314814814815- 99.04314814814815- 99.0772311997037- 99.01662185185187- 99.03511061037038- 99.04314814814815- 99.04304423111112- 98.98902851466669- 99.04314814814815- 99.04304423111112- 99.01079740740742- 98.97876296296296- 99.04314814814815- 99.0175925925926- 99.00204892148149- 99.03377736296298- 99.01662185185187- 99.04314814814815- 99.03535437037038- 99.0270730725926- 99.00172266992595- 99.04314814814815- 99.04314814814815- 99.0772311997037- 99.04314814814815- 99.04314814814815- 99.04314814814815- 98.86253386666667- 99.0175925925926- 99.04314814814815- 99.03500669333334- 99.0175925925926- 98.94142365925927- 99.04314814814815- 99.04314814814815- 99.04314814814815- 99.03497307822222- 99.0175925925926- 99.01202794074074- 99.07722222222223- 99.04314814814815- 99.02951388888889- 99.02949440444445- 99.02951388888889- 99.08353664255556- 98.95595598888889- 99.12533323188889- 99.02743914222224- 99.02743914222224- 99.12673611111111- 99.12668328433334- 99.0674063052222- 98.96392541666665- 99.12329745488891- 99.00489258222223- 99.02951388888889- 98.96170867222222- 99.10042818422222- 98.95452233444445- 99.02951388888889- 99.02593884000002- 99.02536439555556- 99.02951388888889- 98.95746603333333- 98.95529386444444- 99.02545774755555- 99.02951388888889- 98.96744537777778- 99.04436425311111- 99.02951388888889- 99.02743914222224- 98.95698291666666- 98.95659722222221- 99.02951388888889- 99.02949440444445- 99.02534491111112- 99.12683353488889- 99.12683353488889- 99.11240333955556- 99.02769761044445- 98.95780301666666- 99.12466136444445- 99.02743914222224- 98.95867182777778- 98.95529386444444- 99.02951388888889- 99.02951388888889- 99.02536439555556- 98.95659722222221- 99.12673611111111- 98.95344683666666- 99.02743914222224- 98.95736861111111- 98.95780301666666- 99.12687250455556- 99.12679456522223- 99.02951388888889- 99.12673611111111- 99.01084116888889- 99.02951388888889- 98.95875327222222- 98.95659722222221- 99.12679456522223- 99.12673611111111- 98.95698291666666- 99.12657087811111- 98.9581887111111- 99.02951388888889- 99.12677508077778- 99.02805255555558- 99.02951388888889- 98.95862311666666- 99.02951388888889- 98.95452247555555- 99.034303017- 99.02951388888889- 99.02585105366667- 99.02803307111111- 99.12823644288888- 99.0259778088889- 99.02650866411112- 99.12673611111111- 99.02951388888889- 98.95736861111111- 99.02951388888889- 99.12679456522223- 99.12533323188889- 98.9590088111111- 98.95529386444444- 99.02805255555558- 98.95693406444443- 98.95698291666666- 98.95823742222223- 98.97142098222223- 99.02949440444445- 99.02951388888889- 99.02951388888889- 99.02951388888889- 98.95659722222221- 99.125391686- 98.96860246111109- 98.96783107222221- 99.02951388888889- 98.95929708333333- 98.95703162777778- 98.95988783555555- 98.95746603333333- 99.02805255555558- 99.12673611111111- 99.12545014011111- 99.02943133077778- 99.02951388888889- 99.02951388888889- 99.02951388888889- 99.02951388888889- 98.95659722222221- 99.12687250455556- 99.02743914222224- 99.02949440444445- 99.02743914222224- 99.12673611111111- 98.9581887111111- 99.12673611111111- 99.02951388888889- 99.02951388888889- 98.95746603333333- 98.96434882222222- 99.02694379355556- 99.02951388888889- 99.02951388888889- 99.12683353488889- 99.02536439555556- 99.02743914222224- 99.02951388888889- 99.12673611111111- 99.08796830744444- 98.96580503666667- 98.95780301666666- 99.12683353488889- 99.02536439555556- 99.12673611111111- 99.02536439555556- 99.0259778088889- 98.95698291666666- 98.95572827- 99.02536439555556- 99.12677508077778- 98.90891806555555- 99.02951388888889- 98.99900610222222- 99.12535271711111- 98.94652402222222- 98.9581887111111- 99.02949440444445- 99.02949440444445- 98.93917473111111- 98.95814- 99.02951388888889- 99.02743914222224- 98.95741732222221- 99.02934877266667- 99.02743914222224- 99.02951388888889- 99.02741965777778- 98.95698291666666- 98.95987334555555- 98.95736861111111- 99.12673611111111- 99.12489518244445- 99.02951388888889- 98.95939450555555- 99.02951388888889- 99.02805255555558- 98.95814- 99.02951388888889- 99.126891989- 98.95780301666666- 99.12679456522223- 99.1197613748889- 98.95698291666666- 99.02951388888889- 99.02536439555556- 99.02796999744446- 98.95785172777778- 99.02951388888889- 99.12618894577777- 98.95780301666666- 98.90771198888889- 99.02743914222224- 99.02743914222224- 98.95741718111111- 99.12693095944445- 98.95659722222221- 99.02743914222224- 99.02951388888889- 99.02949440444445- 98.95659722222221- 99.02793102855556- 99.02743914222224- 99.02949440444445- 98.98793639744444- 98.95741732222221- 99.02743914222224- 99.02951388888889- 99.02951388888889- 99.02951388888889- 98.95659722222221- 99.12597623177778- 99.12673611111111- 98.95659722222221- 99.02951388888889- 98.9590088111111- 99.00108084888889- 98.95852569444445- 99.02951388888889- 98.9581887111111- 99.12679456522223- 99.02951388888889- 99.02951388888889- 99.12681405044445- 98.95780301666666- 99.12466136444445- 98.9581887111111- 99.02519927933334- 99.02743914222224- 98.95891138888891- 99.1232390007778- 99.02951388888889- 99.02743914222224- 99.02951388888889- 99.02951388888889- 99.02536439555556- 99.12673611111111- 99.12739859466666- 99.01084116888889- 99.02701766111112- 99.02951388888889- 99.02743914222224- 98.95490817- 98.90735916888889- 98.97618388888888- 99.02951388888889- 98.95780301666666- 99.02659122222221- 98.95703162777778- 98.95698291666666- 99.12708683811111- 99.02743914222224- 99.12609314077777- 98.95344683666666- 99.0259778088889- 99.47904310003955- 99.15222624505734- 99.47904310003955- 99.47904310003955- 99.43033112050217- 99.47904310003955- 99.22547689007513- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47531867388295- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47531867388295- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47902070620798- 99.47159424772637- 99.3280866810004- 99.4691616136813- 99.4262413429221- 99.47357208120798- 99.47904310003955- 99.47531867388295- 99.47525161857453- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47531867388295- 99.47904310003955- 99.47736671732898- 99.47904310003955- 99.47902070620798- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.477277268189- 99.47531867388295- 99.4450106934559- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47159424772637- 99.23029737050217- 99.47904310003955- 99.46918400751285- 99.47904310003955- 99.41842713918544- 99.4752962800514- 99.47904310003955- 99.47904310003955- 99.47531867388295- 99.47904310003955- 99.47890898942269- 99.47904310003955- 99.47736356267299- 99.47904310003955- 99.46304934114274- 99.47904310003955- 99.47531867388295- 99.47904310003955- 99.47897604473111- 99.47736356267299- 99.47904310003955- 99.47904310003955- 99.47363913651641- 99.47904310003955- 99.47904310003955- 99.38243779458284- 99.47736356267299- 99.47899831237643- 99.47904310003955- 99.44168373764334- 99.47904310003955- 99.47904310003955- 99.47904310003955- 99.47159424772637- 99.47904310003955],[]
